,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
14694,A.R. Rahman,Jugni,122990,2022-02-09 13:09:00,0.805,0.765,6,-7.39,0,0.0883,0.172,0.284,0.0971,0.77,119.972,3oXzHk3PrHOVEX21RRfELC,4,Kaatru Veliyidai (Original Motion Picture Soundtrack),2tLekrnboehY2rLZhf5YVi
14695,A.R. Rahman,Hamsaro,224978,2022-02-09 13:13:00,0.714,0.483,9,-9.831,1,0.0396,0.095,0.00196,0.0912,0.898,100.01,3iH9aAJw4Fi5Hdfwi0obL5,4,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
14696,A.R. Rahman,Morethukochindhi,66854,2022-02-09 13:14:00,0.814,0.29,2,-11.38,1,0.0516,0.182,6.67e-05,0.136,0.528,142.565,1GDRl76dDH4Sjjfe0jfTbl,3,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
14697,A.R. Rahman,Tango Kalalo,14536,2022-02-09 13:15:00,0.751,0.541,8,-9.074,1,0.0361,0.068,0.00396,0.103,0.512,121.987,1Wj3agPjycbjFylXTd1Lid,4,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
14699,Harris Jayaraj,Oh! Shanthi Shanthi,6696,2022-02-09 13:20:00,0.706,0.597,10,-7.045,1,0.041,0.464,0.0,0.226,0.41,132.91,06urexU7lv41RDdLnMzChi,4,Vaaranam Aayiram (Original Motion Picture Soundtrack),58rfEEYCmEImlPaaqQddVF
14702,Nihal,Gala Gala Paruthunna,2778,2022-02-09 14:18:00,0.697,0.756,9,-5.02,0,0.089,0.52,9.18e-06,0.123,0.586,101.021,6E2MIXNryG2WcVb9sh1I8L,4,Pokiri,4CO4EDT6CLK1TC6n4yJNUX
14703,Alphonse,Emitemitemo - Telugu,5381,2022-02-09 14:18:00,0.48,0.526,4,-4.886,1,0.0286,0.501,0.0,0.119,0.349,135.883,59enSWdv8N3wMkTbNJ6Y3m,3,Arjun Reddy,0nILDmaLegcCu7G3GzVWci
14704,Karthik,Unnatundi Gundey,280982,2022-02-09 14:22:00,0.838,0.494,0,-10.255,1,0.0413,0.495,0.000701,0.299,0.729,119.978,7MO3e3jJ8iczmix3WeDMFO,4,Ninnu Kori,1os6SVCCteiOS7ZeO8Lxd8
14705,Hogland,Holy,2117,2022-02-09 14:24:00,0.586,0.734,9,-4.558,1,0.0407,0.0653,0.000571,0.398,0.401,125.851,0oHHyJb19I831yp1VTBH7U,4,Tears - Pop House,133mlV9FZ1UfUZnptO81CI
14707,Green Day,21 Guns,322040,2022-02-09 14:41:00,0.26,0.719,5,-4.765,1,0.0364,0.048,0.0,0.454,0.419,159.072,3IHHqmfKJHyI0obINUdg1W,4,21st Century Breakdown,5nKs4LNpHgz0xggy0piMCK
14712,Jeremy Zucker,talk is overrated,189800,2022-02-09 15:29:00,0.776,0.353,4,-8.317,0,0.0687,0.435,0.0,0.302,0.658,138.035,7cflqPPi3zWfLFRRBTWeh6,4,idle,77EcAn5H4pGamI8JiwvP4T
14713,NWYR,InterGalactic,22985,2022-02-09 16:43:00,0.516,0.851,6,-3.664,0,0.0529,0.0854,7.89e-05,0.513,0.564,130.025,5q91FFHEeJzkMBwxqRdGIu,4,InterGalactic,305hdRkjFIVlgKwCdda5mP
14714,Mike Bloomfield,Blues for Nothing,71400,2022-02-09 16:45:00,0.272,0.546,0,-9.06,1,0.0435,0.218,0.0495,0.247,0.63,184.996,6tPZzx5GfGTAG4ehDYnL7b,3,Super Session (with Al Kooper & Stephen Stills),6bdy2PnssuzDkldvAOjVmj
14715,Bazzi,Young & Alive,160465,2022-02-09 16:47:00,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,5RsKelNxucrDxgMbZ3vd3W,4,Young & Alive,4UoEi8sYhfBkFEkvZDfb74
14716,Jeremy Zucker,this is how you fall in love,174586,2022-02-09 16:50:00,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,1aEsTgCsv8nOjEgyEoRCpS,4,brent ii,0A9eIFTz09ciHqCHJNYyf2
14718,Selena Gomez,Lose You To Love Me,138751,2022-02-09 16:59:00,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4l0Mvzj72xxOpRrp6h8nHi,4,Rare,3YPFaTR7WMi1Hd4NVKdCJx
14723,Boy In Space,California,41753,2022-02-09 19:12:00,0.488,0.746,4,-3.856,0,0.297,0.102,0.0,0.51,0.459,84.976,6Tzcv2mKZInVb7G6yL3Ds7,4,Taylor Allderdice,5cpYhM2NdVjJXMy9uZhD2J
14724,Boy In Space,Take on Me - The Wild Honey Pie Buzzsession,28406,2022-02-09 19:15:00,0.504,0.306,7,-9.355,1,0.0274,0.813,0.0,0.115,0.302,146.904,7HWipuknwdVaZfmNZdQlZx,4,The Wild Honey Pie Buzzsession,0wNnsC3SVf12YxL4neYuUT
14727,Boy In Space,Caroline,13447,2022-02-09 19:19:00,0.604,0.637,1,-7.022,0,0.0361,0.0543,0.0,0.168,0.537,140.082,56QzkBVeWQctBXAqDhvJ4S,3,Caroline,3hHFAYuKFN9cx6fYQGDrjR
14728,Blake Rose,Lost,234623,2022-02-09 19:53:00,0.608,0.578,2,-8.654,1,0.267,0.0584,3.98e-06,0.486,0.462,80.224,0EqrXD3S4qEtO4lZGL7epD,4,Lost,2YK1rUczXJtuMRRdqsGLNl
14729,Ed Sheeran,I Don't Care - Acoustic,54116,2022-02-09 20:00:00,0.706,0.349,6,-8.125,1,0.0302,0.791,0.0,0.108,0.624,94.058,1m84zLz4WizjR4mCDoXReg,4,I Don't Care (Acoustic),34hxmcDX91rZtwckrSlq1X
14733,8D Tunes,Boulevard of Broken Dreams (8D Audio),23277,2022-02-09 20:53:00,0.561,0.412,10,-15.378,1,0.0894,0.355,0.000117,0.188,0.366,126.294,2pHpmNodHzavkZy4VEd4j8,4,Boulevard of Broken Dreams (8D Audio),4PfH6g7OVKhQoF8YRnEenc
14735,Purple Disco Machine,Fireworks,297,2022-02-09 20:54:00,0.754,0.793,1,-5.29,0,0.0426,0.0072,3.5e-06,0.182,0.787,118.03,0CEMP5bXORtzl22s2dDkiv,4,Exotica,1gQVJuNTz3pu93tO8EM4Yr
14737,VIZE,Space Melody (Edward Artemyev) (feat. Leony),34768,2022-02-09 20:55:00,0.898,0.759,7,-4.942,1,0.114,0.227,0.00102,0.104,0.24,127.966,0FRavXSn6XmeItbuJR3VrR,4,Space Melody (Edward Artemyev) (feat. Leony),2KQatLV1j4JssrVeVnvf2K
14739,BANNERS,No One Knows Us,5895,2022-02-09 20:55:00,0.385,0.394,0,-7.706,1,0.0291,0.43,0.0,0.16,0.231,94.712,0r2qWobW2xckEaeMbGU0AU,4,Where The Shadow Ends,1Oy5r0FpHWcYaQZPvsYaWs
14744,Two Steps from Hell,Unbreakable,6371,2022-02-10 07:57:00,0.38,0.879,5,-5.099,0,0.0545,0.00175,0.868,0.089,0.0724,140.003,2LNaHOlGadVUkhiIUwc5Bs,4,Dragon,7I5PK0V1gvLsAkpDJbjfqJ
14745,Cash Cash,I Found You,143667,2022-02-10 08:14:00,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,3wYOGJYD31sLRmBgCvWxa4,4,I Found You,377h4vWvsEO8dcErH6z0DQ
14746,David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",7738,2022-02-10 09:03:00,0.687,0.717,11,-6.61,1,0.0755,0.0744,0.0,0.134,0.685,88.063,0HLhptvI8NozbOHRLNniFz,4,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",1O3wGX19uKgXZZuW7uKb9l
14765,Jeremy Zucker,"always, i'll care",4570,2022-02-10 13:17:00,0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,0rbKrBvZUYY9GN9l057BuY,4,love is not dying,5mkf4N44kdEwYgaOk3hRLF
14766,Kygo,Remind Me to Forget,217286,2022-02-10 13:21:00,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.063,5sIx4BlfYGuZeSLF40N9GH,4,Remind Me to Forget,5Og1PZOwpUkL8slf11stBq
14767,小畑貴裕,イザベラの唄,149200,2022-02-10 13:33:00,0.207,0.299,10,-11.389,0,0.0385,0.955,0.286,0.111,0.156,111.011,6qzTbAFDX82BxJIBbdKPH8,3,約束のネバーランド Season1 Original Soundtrack,6yN3OuEpq0YkHK21VDQJKb
14768,RADWIMPS,Theme of Mitsuha,246146,2022-02-10 13:45:00,0.615,0.152,0,-17.208,1,0.0583,0.987,0.906,0.111,0.251,123.701,66HNv8qd9jr7q5P9nNTOOZ,4,Your Name.,4qApTp9557qYZzRLEih4uP
14771,Kato,Mother Sea,108833,2022-02-10 13:56:00,0.423,0.284,7,-13.941,0,0.0386,0.876,0.602,0.135,0.182,155.975,17XRfsexKUIF2yf28d697H,4,One Piece Vibes,3MGP4nYfbGG9Iq7tCRwwGL
14772,dj-Jo,Kaikai Kitan - Lofi Remix,84813,2022-02-10 14:07:00,0.685,0.495,7,-9.501,0,0.0986,0.646,0.925,0.112,0.368,149.971,3jcRFFghs7u8YlYy8OaTve,4,Kaikai Kitan (Lofi Remix),07FyEuhPxNkofMX78ufCa9
14773,Billie Eilish,all the good girls go to hell,168839,2022-02-10 14:10:00,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,69PZkx3NfKAaYUtSWTSm5M,4,god complex songs,51h6XbOhc5L9NuNCg6NWKu
14774,Billie Eilish,I Didn't Change My Number,158463,2022-02-10 14:12:00,0.849,0.48,9,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,7bcy34fBT2ap1L4bfPsl9q,4,Happier Than Ever,0JGOiO34nwfUdDrD612dOp
14775,Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,2129,2022-02-10 17:06:00,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96e-06,0.17,0.304,119.933,2iL0W5qi0ivZ9WRXbZ74cS,4,We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song],06RhAj4FSp8YlDyrxulgbt
14776,Martin Garrix,The Only Way Is Up - Radio Edit,1247,2022-02-10 17:06:00,0.593,0.81,1,-5.976,0,0.0341,0.0145,0.944,0.0906,0.173,128.067,0uvFFLI3Z6zidLLUsHDVVk,4,The Only Way Is Up,7uRMRN3i207cnrLWzJIfRE
14777,Martin Garrix,Won’t Let You Go,3245,2022-02-10 17:06:00,0.46,0.843,2,-5.164,0,0.0616,0.00623,0.0,0.16,0.276,125.982,5UZA39t4lX42ApegVubl7f,4,Won’t Let You Go,4QxfiUo90NEmUnyNHE1x8h
14779,Catchaser,Lamplight,212541,2022-02-10 17:21:00,0.74,0.218,1,-12.89,1,0.231,0.574,0.881,0.103,0.307,140.026,5FAI58CsAJSZm5WityWEfN,4,Cookies & Cream,2pIy3Hqv4nunY3V0AlHIf1
14780,Erin Bee,after school,53500,2022-02-10 17:24:00,0.839,0.536,2,-13.67,0,0.0568,0.718,0.901,0.13,0.352,130.003,3TyjuHEE7JVQZWGurwxe61,4,after school,3wYUUZ0DZfAr6XmfKrg3bO
14782,Alan Walker,Tired - Kygo Remix,851,2022-02-10 19:58:00,0.598,0.74,2,-7.391,1,0.0684,0.026,0.0,0.0895,0.342,123.945,3t0J8vI9StQD8KIBkT2Cp5,4,Tired (Kygo Remix),1wRWIwbh1h8z7QUoZONvwT
14783,Axel Black & White,Somebody To Love,798,2022-02-10 19:58:00,0.52,0.907,1,-3.614,1,0.3,0.00373,5.28e-06,0.0906,0.219,132.046,7AxA87dIJ1FF4l1BQ98ZCZ,4,Somebody To Love,7FzaGZqU7lXtba0UkfoIEc
14785,David Guetta,If You Really Love Me (How Will I Know),8096,2022-02-11 03:18:00,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,1f22BDzMoY04eLC6k2TkrV,4,,
14786,Axwell /\ Ingrosso,Thinking About You,2975,2022-02-11 03:18:00,0.654,0.341,8,-9.537,1,0.0296,0.519,0.00751,0.129,0.268,123.675,00Xz0VvTsuxm0L9Chw9Eum,4,Coastal Grandma,77plCf7jVtTFe7jaHbPwVn
14790,Joel Corry,Head & Heart (feat. MNEK),166028,2022-02-11 03:38:00,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,6cx06DFPPHchuUAcTxznu9,4,Head & Heart (feat. MNEK),5glfCPECXSHzidU6exW8wO
14801,Niall Horan,This Town,87783,2022-02-11 10:11:00,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,0qvzXomUDJVaUboy2wMfiS,4,Flicker (Deluxe),7ahctQBwcSxDdP0fRAPo2p
14807,The Wanted,In The Middle,193817,2022-02-11 10:42:00,0.155,0.105,9,-21.984,0,0.0369,0.873,0.881,0.108,0.0365,76.314,4Yd04vBE3N5HuaN8K3IQaG,3,Relaxation Therapy,6SlFN1AdyKRQSvQdI1yejp
14809,Aerosmith,Dream On,158505,2022-02-11 10:57:00,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,4,Aerosmith,19lEZSnCCbVEkKchoPQWDZ
14810,Shallou,High Tide,177472,2022-02-11 11:00:00,0.563,0.611,7,-8.436,0,0.0292,0.0239,0.469,0.117,0.105,118.941,1JdScfytE2eaLeVJ7a7KUQ,4,High Tide,1GHlNPJAitCBKvrjJeaZsO
14811,Pierce Fulton,Overthinking Rain,196281,2022-02-11 11:11:00,0.698,0.681,1,-9.734,0,0.0423,0.404,0.838,0.205,0.527,128.007,5ZWzmvbJnj933UJO0sl3Iy,4,Overthinking Rain,4d7eeFueuS1NyQnXyB7PZN
14812,Tommy Loude,Solis Occasum,156860,2022-02-11 11:17:00,0.645,0.723,7,-11.064,1,0.036,0.3,0.841,0.12,0.354,122.992,7jWUSD8WyNSbjoYHHo2XbJ,5,"Chill Executive Officer (CEO), Vol. 11 [Selected by Maykel Piron]",6qfsHKnJVaxuUqEN5CzTDh
14813,Shrimpnose,Cherish,153559,2022-02-11 11:19:00,0.672,0.152,8,-16.697,1,0.0364,0.945,0.956,0.112,0.258,75.515,47CcDHVJSLChnXpXd0Xan7,4,Small Wonders,2rU5cwHDgBh16XilEuEco8
14814,Shallou,Endless,184512,2022-02-11 11:22:00,0.29,0.388,0,-12.525,0,0.0468,0.635,0.0421,0.136,0.132,81.936,3oSood6sgulWxhrkTJvXbH,1,Endless Love Mashup 2022 Lofi (Slowed & Reverb),4FCZwKCnBQ2nmMEApxRSIM
14815,afternoon bike ride,Grid Search,127637,2022-02-11 11:24:00,0.687,0.489,11,-12.773,1,0.0496,0.631,0.904,0.101,0.344,91.029,16SVKYypol1hEicjvvg71Y,4,Terrace Rain/Grid Search,1mOjrJHrhKH2io2XX3f4RI
14816,TWO LANES,Reflections,193294,2022-02-11 11:27:00,0.63,0.4,9,-16.113,0,0.0319,0.294,0.906,0.111,0.0516,120.019,3kKhaaIjqGMcOVhl5r36Ap,4,Reflections,61ifkR2UdZXUWyPMOZ0y0N
14817,Paige,Beating Hearts,150031,2022-02-11 11:30:00,0.78,0.581,9,-6.832,1,0.0287,0.00835,0.00224,0.177,0.567,119.984,5iJHDCtqv2nO4v8i8nwbdh,4,Beating Hearts,6ubcuzAFUJFYtUzzXJW23K
14818,Vikram Dhakal,A Song For You,121001,2022-02-11 11:32:00,0.407,0.252,10,-17.733,1,0.0485,0.951,0.275,0.133,0.141,90.155,07UGol5wFdaLGeQJWZ3a0a,4,A Song For You,2RpJL9fGAkFJon2DJViStC
14819,Joey Pecoraro,How Many Times?,37993,2022-02-11 11:34:00,0.564,0.569,8,-12.422,0,0.0664,0.656,0.899,0.112,0.214,130.02,4gnw7ZduO3LMqEcrA1qvyL,4,How Many Times?,6BOkJ1sAOEPyfdYEvNnmIn
14820,SAINT PHNX,Shake,3412,2022-02-11 11:35:00,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,0cqRj7pUJDkTCEsJkx8snD,4,1989 (Deluxe),1yGbNOtRIgdIiGHOEBaZWf
14822,Lata Mangeshkar,Chadhti Jawani Meri Chaal Mastani,143072,2022-02-11 11:41:00,0.375,0.742,11,-10.14,0,0.154,0.903,0.003,0.753,0.765,113.41,42t6kFpXi0yaGzoKkMtyT9,4,Caravan,7EV3gFg3EXqdp1mbnDMUuS
14828,Tritonal,I Feel The Love,213120,2022-02-11 13:55:00,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,6UiDiFJUGEDzkGpZBL8IYq,4,Painting With Dreams,11t999cj3x48JaRSde6s8p
14829,Krewella,Be There,1890,2022-02-11 14:01:00,0.583,0.722,6,-4.478,1,0.0322,0.093,9.03e-06,0.359,0.272,145.026,7K0pKyU2oYG8TJHXXyEHGy,4,New World Pt. 1,2Ar8jEA2FlEofQbzLZAcXz
14830,Martin Garrix,Hold On & Believe (feat. The Federal Empire),108433,2022-02-11 14:01:00,0.552,0.759,4,-4.946,1,0.0389,0.0355,6.67e-05,0.099,0.41,128.08,3tka6vtNbu9C2xsbthEkNG,4,Seven,0f1CZexom6ELxbDZx32fyk
14831,Alan Walker,Alone,581,2022-02-11 14:01:00,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,0bMbDctzMmTyK2j74j3nF3,4,"Alone, Pt. II",700MviIgFKNTldTXmOAFOr
14832,Eminem,Unaccommodating (feat. Young M.A),157352,2022-02-11 14:04:00,0.852,0.752,1,-5.793,1,0.0597,0.0169,0.0,0.394,0.389,89.95,0q2vG0UVuy6ajjcpkQHdZM,4,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
14833,Eminem,Not Afraid,20882,2022-02-11 14:05:00,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,7Ie9W94M7OjPoZVV216Xus,5,Recovery,47BiFcV59TQi2s9SkBo2pb
14835,The Carters,APESHIT,264853,2022-02-11 14:14:00,0.706,0.785,2,-6.475,1,0.271,0.0131,0.0,0.164,0.377,160.033,62GXGpd73vslqIBHq8XqOx,4,EVERYTHING IS LOVE,7jbdod8XNRfe2nIhppht46
14836,JAY-Z,Numb / Encore,36522,2022-02-11 14:15:00,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,5sNESr6pQfIhL3krM8CtZn,4,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,4lhyg7YGQagE8FT8cZBqyw
14838,Anurag Kulkarni,Nijamena,9746,2022-02-11 14:16:00,0.639,0.469,2,-11.72,0,0.0426,0.871,0.00041,0.145,0.421,94.99,345rMGuPWDiJZvjmWta4pe,4,"Nijamena (From ""Sita"")",4A0xwVLT6mwnSKvE48O1KO
14839,JAY-Z,Change Clothes,61772,2022-02-11 14:16:00,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059,0.34,104.009,1xE7osYAtzz1PvLoVdOp5E,4,The Black Album,4FWvo9oS4gRgHtAwDwUjiO
14841,Romy,Challa,11837,2022-02-11 14:20:00,0.762,0.718,1,-5.039,1,0.12,0.105,1.93e-06,0.118,0.718,98.019,2r6UZZ1JdRsDlfIQHKDjST,4,Uri - The Surgical Strike,31U8tMvX1T5hcmAZrxX9sn
14842,Vishal Dadlani,Ik Junoon (Remix By Dj Shiva),40240,2022-02-11 14:24:00,0.777,0.652,6,-8.273,0,0.0449,0.14,0.000878,0.105,0.555,129.978,1lTSDjXJiqwnCRKddy6xUn,4,Zindagi Na Milegi Dobara,6Baavsh6HfNka1IyvPrr24
14843,Pritam,Kabira,57376,2022-02-11 14:51:00,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,4bD9z9qa4qg9BhryvYWB7c,4,Yeh Jawaani Hai Deewani,2Lxoc72vRTGdQfMvj7Ovi1
14850,Palaye Royale,Mr. Doctor Man,244586,2022-02-11 17:13:00,0.376,0.939,4,-2.094,0,0.0781,4.65e-05,0.00023,0.109,0.529,167.904,1yIMrzF45Ven2FzPFAr0Gg,4,Boom Boom Room (Side A),3N9J3rnfoDQmYLHTcRm1VB
14851,Rixton,Appreciated,232773,2022-02-11 17:17:00,0.573,0.769,1,-6.388,1,0.0364,0.00742,0.0,0.101,0.306,106.021,0cz7M4ekhYl63PTSNLyX3L,4,Let The Road,02ae5i5UAoFrt2peVox9Xd
14852,Vancouver Sleep Clinic,Someone To Stay,254013,2022-02-11 17:24:00,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,2xlV2CuWgpPyE9e0GquKDN,4,Revival,7mhJTJjSZtFVDZwR7CU9xC
14854,The 1975,Be My Mistake,215416,2022-02-11 17:30:00,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,18UsAG7SfOQ5sxJEdjAMH0,3,A Brief Inquiry Into Online Relationships,6PWXKiakqhI17mTYM4y6oY
14855,FINNEAS,Partners in Crime,223283,2022-02-11 17:42:00,0.572,0.421,7,-12.714,1,0.34,0.802,0.000513,0.0966,0.438,172.674,4nk9FMNHFGy7epedOpIBNn,3,Blood Harmony (Deluxe),1O1Ulu4uuaceAzsNfN7ks0
14856,Ashe,Till Forever Falls Apart,101215,2022-02-11 18:08:00,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729,2769RhOZs0ezRncRW1vryp,4,Till Forever Falls Apart,6hjheUnJ3Gp8ll5DuE1VUz
14860,FINNEAS,I'm in Love Without You,53012,2022-02-11 21:10:00,0.608,0.523,7,-7.579,1,0.0389,0.452,1.16e-06,0.115,0.324,119.887,1qMNtybhEGAUFLtwlnxsMK,4,I'm in Love Without You,3N5KHNxl029ukoyPRkbVqv
14861,Boy In Space,Cold,2960,2022-02-11 21:13:00,0.711,0.412,9,-6.827,1,0.0445,0.184,0.0,0.0546,0.186,130.015,5jYe1mOKg5zUx0enf1DOdz,4,Cold,0Vci60496fhTWcRODhFCYM
14862,Andrew Belle,When the End Comes,3496,2022-02-11 21:13:00,0.541,0.575,9,-9.463,1,0.0491,0.677,0.215,0.102,0.428,91.98,3Et4LKZLnXygPYfNdeB3D3,4,Dive Deep,4zVkAizREjamOAnvOqE3Du
14863,Cash Cash,Hero (feat. Christina Perri),2231,2022-02-11 21:14:00,0.47,0.85,1,-2.825,0,0.0363,0.0627,0.0,0.118,0.148,149.876,5g1BARk25uUJtEPSUwcjnU,4,"Blood, Sweat & 3 Years",0KQDN58Lz8CXOsfIG6tQ7X
14865,Boy In Space,7UP,3702,2022-02-11 21:14:00,0.616,0.469,0,-7.38,1,0.027,0.0167,0.0,0.111,0.233,135.035,4cB00WOFuQFLoDpnydcx8c,4,7UP,6V20HAISdYkgTpoa51Z95P
14866,NOTD,Keep You Mine,2491,2022-02-11 21:20:00,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,0OJN2A3Qyvd7pwSF0AIteC,4,Keep You Mine,6r3wtqeQLGFb59YJWz2jHC
14867,Shallou,count on,56594,2022-02-11 21:24:00,0.689,0.503,8,-10.061,0,0.101,0.195,0.232,0.0678,0.0634,116.079,1A4tabNlyLKLOHQW2XpjaU,4,count on,3Crvq8uqSTfvnn4IbIzAHY
14868,Boy In Space,On A Prayer (feat. SHY Martin),153750,2022-02-11 21:26:00,0.614,0.653,1,-5.854,1,0.0348,0.191,0.0,0.0659,0.382,143.914,3kc9fFPBuP9DX9YCv0Gi0e,4,On A Prayer (feat. SHY Martin),7BNYuJ2vPivkHQzove1uJR
14870,Kijugo,Crossing Field but is it okay if it's lofi?,124464,2022-02-12 05:43:00,0.749,0.424,2,-15.792,0,0.197,0.874,0.891,0.175,0.155,120.072,0LeJHys2xfHTJFGnZA1Is5,4,Crossing Field but is it okay if it's lofi?,32hiDpY3sNxIQds8KxpYS8
14874,Linkin Park,LIES GREED MISERY,26093,2022-02-12 09:36:00,0.545,0.962,7,-4.552,1,0.14,0.0133,0.0,0.059,0.539,160.017,3aZQQWGNShP6IzzaprPlFX,4,LIVING THINGS,4XHIjbhjRmqWlosjj5rqSI
14880,Linkin Park,Crawling,1660,2022-02-12 10:56:00,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,57BrRMwf9LrcmuOsyGilwr,4,Hybrid Theory (Bonus Edition),6hPkbAV3ZXpGZBGUvL6jVM
14882,THE SCOTTS,THE SCOTTS,3440,2022-02-12 11:05:00,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,39Yp9wwQiSRIDOvrVg7mbk,4,THE SCOTTS,7q6zjWaLw8bN5nYiBWjrus
14884,Post Malone,One Right Now (with The Weeknd),3910,2022-02-12 11:05:00,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,00Blm7zeNqgYLPtW6zg8cj,4,One Right Now,6fgSKdHloRioPrZ9oJC7FH
14886,DCCM,Sleeping on the Blacktop,14880,2022-02-12 11:06:00,0.704,0.327,0,-10.774,0,0.0328,0.573,0.000495,0.114,0.572,79.929,2grfbGQcCRSC93Veiafwvp,4,Sleeping on the Blacktop,6y7nEZ6RjMQ5vUAiLFgyy3
14889,Samuel Kim,Attack on Titan Theme,48562,2022-02-12 14:02:00,0.268,0.754,10,-6.871,0,0.0609,0.384,0.759,0.147,0.148,125.008,2lFAT6fkTsV7eHVkhhlfq5,4,Attack on Titan: Epic Collection,2K0ll9iuFJCNX03YURSigi
14893,Studio Yuraki,"Shinzou wo Sasageyo! (""Attack on Titan"")",56349,2022-02-12 14:19:00,0.303,0.939,7,-2.641,1,0.0737,0.0277,0.0,0.163,0.39,159.987,5yl0MeDgnur5WL8uPwLVVu,4,"Shinzou wo Sasageyo! (""Attack on Titan"")",0NXXsmd3VN6vWFbI2aSJzq
14907,Kygo,I'm in Love (feat. James Vincent McMorrow),1424,2022-02-12 18:03:00,0.628,0.603,9,-7.117,1,0.0567,0.293,0.0112,0.134,0.234,140.085,12q7yTtyZfJjObmss6FQi3,4,Cloud Nine,0uMIzWh1uEpHEBell4rlF8
14911,Christina Novelli,Concrete Angel (acoustic),1878,2022-02-12 18:03:00,0.461,0.325,2,-6.897,1,0.0316,0.798,0.0,0.097,0.179,104.972,62sJECqRfQ6P7pkNwfnkaO,4,Concrete Angel (acoustic),7H9nUeDUYFDUfBiZDDIpsp
14912,Lin-Manuel Miranda,"Aaron Burr, Sir",1320,2022-02-12 18:03:00,0.646,0.439,7,-10.837,1,0.818,0.272,0.0,0.0945,0.528,160.387,6dr7ekfhlbquvsVY8D7gyk,4,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc
14913,Parachute,Had It All,1489,2022-02-12 18:03:00,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,1esE8j1nVyzEQ5rVhYXoJT,4,Parachute,6Fptz4SGDZNLDIlOyUc4Vz
14923,Linked Horizon,Guren no Yumiya,136625,2022-02-12 20:14:00,0.455,0.952,1,-6.382,0,0.0787,0.0232,5.65e-05,0.0662,0.332,90.365,70p3HYq9iHZisJqpDmWd1U,4,Shingeki no Kiseki,24pr7CLiiJk8rUsXcocSA4
